CustomerID,SeniorCitizen,Partner,Dependents,Tenure,Contract,InternetService,OnlineSecurity,TechSupport,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST01338,0,No,No,29,Two year,DSL,Yes,No,No,Electronic check,83.45,2349.31,No
CUST01339,1,No,No,38,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,89.79,3413.25,No
CUST01340,0,Yes,No,30,Two year,DSL,Yes,No,Yes,Credit card,56.07,1690.25,No
CUST01341,0,No,Yes,1,Month-to-month,No,Yes,Yes,Yes,Bank transfer,75.49,129.74,No
CUST01342,0,No,No,11,Month-to-month,Fiber optic,No,No,Yes,Credit card,63.97,762.69,No
CUST01343,0,No,No,38,One year,DSL,No,Yes,Yes,Electronic check,86.55,3273.04,No
CUST01344,0,Yes,No,65,Month-to-month,DSL,No,No,No,Credit card,77.52,5144.18,No
CUST01345,0,No,Yes,12,Month-to-month,No,No,Yes,No,Electronic check,71.63,805.87,No
CUST01346,1,No,Yes,45,One year,DSL,No,No,Yes,Electronic check,43.45,1885.25,No
CUST01347,0,Yes,No,26,Month-to-month,No,No,No,Yes,Mailed check,18.21,411.35,No
CUST01348,0,Yes,Yes,16,Month-to-month,DSL,Yes,No,No,Electronic check,35.76,513.6,No
CUST01349,0,No,Yes,59,Month-to-month,No,No,No,Yes,Mailed check,29.94,1804.36,No
CUST01350,0,No,Yes,63,Month-to-month,No,No,Yes,No,Mailed check,63.81,4104.14,No
CUST01351,1,No,No,34,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,80.45,2821.46,No
CUST01352,0,Yes,Yes,69,One year,DSL,Yes,No,Yes,Mailed check,39.73,2647.14,No
CUST01353,0,Yes,No,29,One year,DSL,Yes,No,Yes,Bank transfer,113.78,3342.46,Yes
CUST01354,0,No,No,70,Month-to-month,Fiber optic,No,No,No,Electronic check,18.68,1383.95,No
CUST01355,1,No,No,62,Two year,Fiber optic,No,No,No,Bank transfer,96.77,6049.64,No
CUST01356,1,Yes,No,27,Month-to-month,DSL,No,No,Yes,Mailed check,81.77,2176.12,No
CUST01357,0,Yes,No,59,Month-to-month,DSL,No,No,No,Credit card,56.1,3318.32,No
CUST01358,0,No,Yes,36,Two year,Fiber optic,No,No,Yes,Electronic check,23.15,785.82,No
CUST01359,0,Yes,Yes,21,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,82.0,1759.37,No
CUST01360,0,No,Yes,67,Two year,DSL,Yes,No,No,Credit card,57.33,3767.93,No
CUST01361,0,Yes,No,19,Month-to-month,DSL,No,Yes,Yes,Mailed check,113.5,2190.77,Yes
CUST01362,1,No,No,67,One year,No,No,Yes,Yes,Credit card,73.28,4874.26,No
CUST01363,0,No,No,63,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,113.84,7190.08,Yes
CUST01364,1,Yes,No,16,Month-to-month,Fiber optic,No,Yes,No,Credit card,40.49,635.17,No
CUST01365,0,No,Yes,11,Month-to-month,Fiber optic,No,No,No,Bank transfer,92.02,994.2,No
CUST01366,0,No,No,21,One year,DSL,Yes,No,No,Credit card,80.96,1747.5,No
CUST01367,0,No,Yes,16,Month-to-month,DSL,No,Yes,Yes,Electronic check,93.42,1571.04,No
CUST01368,0,Yes,No,9,Two year,DSL,No,No,No,Credit card,39.9,315.85,No
CUST01369,0,No,Yes,64,Month-to-month,No,No,No,Yes,Electronic check,85.83,5502.45,No
CUST01370,0,Yes,No,21,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,68.8,1390.48,Yes
CUST01371,0,Yes,No,49,Month-to-month,DSL,Yes,No,Yes,Electronic check,93.77,4571.7,Yes
CUST01372,0,No,Yes,13,One year,No,No,No,Yes,Credit card,51.36,631.34,No
CUST01373,0,Yes,No,63,Two year,DSL,Yes,No,Yes,Electronic check,108.79,6790.81,No
CUST01374,0,No,No,46,Month-to-month,No,Yes,Yes,No,Bank transfer,26.6,1276.56,No
CUST01375,0,No,No,28,One year,No,No,Yes,No,Credit card,100.33,2814.41,No
CUST01376,0,No,No,35,Month-to-month,DSL,No,Yes,Yes,Electronic check,105.85,3677.42,No
CUST01377,0,No,No,51,One year,DSL,Yes,Yes,Yes,Electronic check,101.36,5166.45,No
CUST01378,0,Yes,No,6,Two year,Fiber optic,No,No,No,Mailed check,70.3,481.62,No
CUST01379,1,No,No,28,Month-to-month,Fiber optic,No,No,Yes,Electronic check,62.72,,Yes
CUST01380,0,No,No,10,Month-to-month,Fiber optic,Yes,No,No,Mailed check,119.62,1224.12,Yes
CUST01381,0,Yes,No,32,Two year,No,No,No,No,Bank transfer,41.38,1290.69,No
CUST01382,0,Yes,No,5,Two year,Fiber optic,No,Yes,Yes,Mailed check,73.78,374.87,No
CUST01383,0,No,No,31,One year,DSL,No,No,Yes,Bank transfer,86.41,2624.16,No
CUST01384,0,Yes,Yes,50,Month-to-month,DSL,No,No,Yes,Electronic check,89.49,4470.14,No
CUST01385,0,No,No,57,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,38.81,2261.07,No
CUST01386,0,No,No,25,Month-to-month,DSL,No,Yes,Yes,Mailed check,84.71,2175.91,No
CUST01387,0,Yes,Yes,45,Two year,Fiber optic,Yes,No,No,Bank transfer,101.47,4534.01,No
CUST01388,0,No,No,28,One year,DSL,No,No,Yes,Electronic check,23.1,688.43,No
CUST01389,1,Yes,Yes,3,Month-to-month,DSL,No,No,Yes,Mailed check,110.98,364.3,Yes
CUST01390,0,No,No,12,Month-to-month,DSL,No,No,No,Mailed check,21.01,240.09,No
CUST01391,0,No,No,38,Month-to-month,Fiber optic,No,No,No,Mailed check,54.31,2101.09,No
CUST01392,1,Yes,No,14,Month-to-month,DSL,Yes,Yes,No,Electronic check,19.61,335.85,No
CUST01393,0,No,No,28,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,25.87,766.89,No
CUST01394,0,No,No,28,Month-to-month,Fiber optic,No,No,No,Electronic check,110.94,3053.64,Yes
CUST01395,1,Yes,Yes,31,Month-to-month,Fiber optic,No,No,No,Credit card,54.2,1666.29,No
CUST01396,0,No,No,1,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,61.33,81.31,No
CUST01397,0,Yes,No,46,Month-to-month,DSL,No,No,Yes,Electronic check,39.97,1798.45,No
CUST01398,0,No,No,21,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,78.9,1734.8,No
CUST01399,0,Yes,No,26,Month-to-month,DSL,No,No,No,Mailed check,78.67,2061.09,No
CUST01400,0,No,No,66,Month-to-month,Fiber optic,No,No,Yes,Credit card,55.96,3670.68,No
CUST01401,0,No,No,55,Month-to-month,DSL,No,No,No,Credit card,51.97,2832.55,No
CUST01402,0,No,No,20,Month-to-month,Fiber optic,No,Yes,No,Electronic check,108.27,2130.64,No
CUST01403,0,No,No,46,Month-to-month,No,No,No,Yes,Credit card,57.09,2661.43,No
CUST01404,0,No,Yes,58,One year,Fiber optic,No,No,Yes,Credit card,68.34,4004.96,No
CUST01405,1,Yes,No,5,Two year,Fiber optic,No,No,Yes,Mailed check,46.9,201.31,No
CUST01406,0,Yes,No,18,One year,Fiber optic,No,Yes,Yes,Mailed check,98.25,1841.96,No
CUST01407,0,Yes,No,56,Month-to-month,DSL,No,No,No,Bank transfer,58.54,3258.89,No
CUST01408,0,Yes,No,68,Two year,No,No,No,No,Credit card,70.39,4746.67,No
CUST01409,0,Yes,No,2,One year,DSL,Yes,No,Yes,Bank transfer,43.84,111.54,No
CUST01410,0,No,No,0,Month-to-month,No,No,No,No,Bank transfer,118.74,0.0,Yes
CUST01411,0,No,No,57,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,47.73,2652.35,No
CUST01412,1,Yes,No,37,Two year,Fiber optic,No,No,Yes,Mailed check,96.62,3527.28,Yes
CUST01413,0,Yes,No,14,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,61.6,823.14,No
CUST01414,0,Yes,No,33,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,39.03,1325.47,No
CUST01415,0,No,No,60,One year,Fiber optic,Yes,Yes,No,Bank transfer,99.57,5909.39,Yes
CUST01416,0,No,No,34,Two year,DSL,Yes,Yes,No,Credit card,52.03,1787.46,No
CUST01417,0,No,Yes,63,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,106.25,6735.83,Yes
CUST01418,1,No,No,24,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,111.36,2744.87,Yes
CUST01419,1,No,Yes,23,Month-to-month,No,Yes,No,Yes,Bank transfer,105.7,2406.51,Yes
CUST01420,0,Yes,Yes,11,One year,Fiber optic,Yes,Yes,Yes,Mailed check,21.57,216.64,No
CUST01421,0,Yes,No,17,Month-to-month,DSL,No,No,No,Bank transfer,98.31,1773.09,No
CUST01422,1,Yes,No,14,Month-to-month,DSL,No,No,No,Electronic check,59.96,907.1,No
CUST01423,0,Yes,Yes,26,Two year,Fiber optic,Yes,Yes,No,Credit card,107.12,2771.39,No
CUST01424,0,No,No,71,Month-to-month,DSL,No,No,Yes,Mailed check,83.07,5955.3,No
CUST01425,1,Yes,No,59,One year,DSL,No,No,Yes,Bank transfer,103.03,6091.14,No
CUST01426,0,Yes,No,45,Month-to-month,No,Yes,No,Yes,Electronic check,68.94,3103.12,No
CUST01427,0,No,Yes,16,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,72.57,1285.28,Yes
CUST01428,0,Yes,No,52,One year,Fiber optic,Yes,No,Yes,Bank transfer,32.73,1755.7,No
CUST01429,0,Yes,No,7,Month-to-month,DSL,No,Yes,Yes,Credit card,97.97,780.13,Yes
CUST01430,0,No,No,26,Month-to-month,Fiber optic,Yes,Yes,Yes,Mailed check,60.78,1527.17,Yes
CUST01431,0,No,No,45,Month-to-month,DSL,No,Yes,No,Mailed check,69.01,3195.33,No
CUST01432,0,Yes,No,49,One year,Fiber optic,Yes,No,No,Electronic check,98.08,4798.1,No
CUST01433,0,No,No,70,Two year,DSL,No,Yes,Yes,Mailed check,79.08,5527.14,No
CUST01434,0,No,Yes,2,Two year,No,No,No,No,Electronic check,38.51,96.51,Yes
CUST01435,0,Yes,No,63,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer,78.2,4952.22,No
CUST01436,0,No,No,43,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,59.58,2614.7,No
CUST01437,0,No,No,52,Month-to-month,Fiber optic,No,No,No,Mailed check,65.89,3470.45,No
CUST01438,0,No,No,23,Two year,Fiber optic,No,Yes,Yes,Credit card,20.89,447.81,No
CUST01439,0,No,No,59,Month-to-month,DSL,Yes,No,No,Credit card,39.42,2275.96,No
CUST01440,0,Yes,No,2,Two year,Fiber optic,Yes,Yes,Yes,Bank transfer,46.67,83.78,No
CUST01441,0,No,Yes,19,Month-to-month,DSL,No,Yes,Yes,Bank transfer,90.72,1723.01,No
CUST01442,0,Yes,No,45,Two year,No,No,Yes,Yes,Mailed check,19.17,867.1,No
CUST01443,0,Yes,No,14,Two year,No,No,No,No,Bank transfer,59.7,904.15,No
CUST01444,0,Yes,No,24,Two year,DSL,Yes,Yes,No,Credit card,112.25,2703.22,No
CUST01445,0,No,No,70,Month-to-month,No,Yes,No,No,Electronic check,29.41,2190.56,No
CUST01446,0,No,Yes,16,Month-to-month,Fiber optic,No,No,No,Electronic check,70.68,1203.17,Yes
CUST01447,0,Yes,No,8,Month-to-month,DSL,No,No,Yes,Electronic check,98.23,770.77,Yes
CUST01448,0,No,No,37,Month-to-month,No,No,No,Yes,Mailed check,114.14,4134.4,No
CUST01449,1,No,Yes,47,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,94.17,4545.39,No
CUST01450,1,No,Yes,59,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,91.5,5384.38,No
CUST01451,0,Yes,No,62,Month-to-month,Fiber optic,Yes,Yes,No,Bank transfer,102.3,6389.04,No
CUST01452,0,No,No,1,One year,DSL,Yes,Yes,Yes,Bank transfer,63.51,30.15,No
CUST01453,0,No,No,71,One year,No,Yes,Yes,Yes,Credit card,100.2,7194.13,No
CUST01454,0,Yes,No,10,Month-to-month,DSL,No,Yes,Yes,Electronic check,18.81,230.49,Yes
CUST01455,0,Yes,No,63,Two year,DSL,No,Yes,No,Credit card,112.31,7021.17,No
CUST01456,1,No,No,71,Month-to-month,Fiber optic,No,No,No,Mailed check,63.22,4390.88,No
CUST01457,0,No,No,20,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,74.44,1498.23,Yes
CUST01458,0,No,No,17,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,44.0,772.86,Yes
CUST01459,0,Yes,No,63,Two year,DSL,No,Yes,Yes,Credit card,93.74,5943.76,No
CUST01460,0,No,Yes,37,Month-to-month,DSL,No,Yes,Yes,Mailed check,25.82,916.45,No
CUST01461,0,Yes,No,31,Month-to-month,DSL,No,No,No,Mailed check,107.01,3285.12,No
CUST01462,0,Yes,No,10,One year,No,No,No,Yes,Electronic check,102.47,930.21,Yes
CUST01463,0,Yes,No,44,Month-to-month,DSL,No,No,Yes,Bank transfer,40.04,1734.15,No
CUST01464,0,Yes,Yes,32,One year,Fiber optic,No,No,Yes,Mailed check,100.55,3136.04,No
CUST01465,1,No,No,40,Two year,Fiber optic,Yes,No,Yes,Credit card,98.21,,No
CUST01466,0,No,Yes,7,Two year,No,No,No,No,Mailed check,82.49,593.84,Yes
CUST01467,1,Yes,No,10,Month-to-month,No,Yes,Yes,Yes,Electronic check,56.1,576.69,No
CUST01468,0,No,No,50,Month-to-month,DSL,No,No,Yes,Bank transfer,45.69,2250.8,No
CUST01469,0,Yes,No,40,Month-to-month,DSL,No,No,No,Mailed check,41.64,1679.2,No
CUST01470,0,Yes,Yes,16,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,50.5,881.9,Yes
CUST01471,0,No,No,45,Month-to-month,DSL,Yes,No,No,Mailed check,110.16,4943.29,No
CUST01472,0,Yes,No,31,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,25.92,739.57,No
CUST01473,1,Yes,No,53,Two year,Fiber optic,No,No,Yes,Credit card,102.54,5473.9,No
CUST01474,0,Yes,No,19,Two year,No,No,Yes,Yes,Electronic check,53.59,1072.81,No
CUST01475,0,No,No,32,Month-to-month,DSL,No,No,Yes,Electronic check,71.2,2243.58,Yes
CUST01476,0,Yes,No,39,Month-to-month,No,No,No,Yes,Bank transfer,99.04,3828.11,No
CUST01477,0,Yes,No,31,Month-to-month,DSL,Yes,No,Yes,Electronic check,108.21,3255.35,Yes
CUST01478,0,No,No,1,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,53.17,30.13,No
CUST01479,0,Yes,Yes,32,One year,Fiber optic,Yes,No,Yes,Electronic check,65.11,2037.38,No
CUST01480,0,Yes,No,29,One year,Fiber optic,Yes,No,No,Bank transfer,60.28,1671.97,No
CUST01481,0,Yes,No,32,Two year,Fiber optic,No,Yes,No,Mailed check,19.35,600.96,No
CUST01482,0,Yes,No,25,One year,No,No,Yes,Yes,Mailed check,48.19,1204.5,No
CUST01483,0,No,Yes,21,Month-to-month,No,Yes,No,Yes,Mailed check,64.84,1352.25,Yes
CUST01484,0,No,No,65,One year,No,Yes,No,No,Electronic check,59.93,3879.26,No
CUST01485,1,No,No,37,Month-to-month,DSL,Yes,Yes,No,Bank transfer,91.64,3466.9,No
CUST01486,0,Yes,No,45,One year,No,No,No,Yes,Bank transfer,57.25,2591.62,No
CUST01487,0,Yes,No,14,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,67.92,983.42,Yes
CUST01488,0,Yes,Yes,43,Month-to-month,DSL,Yes,Yes,Yes,Mailed check,61.82,2748.79,No
CUST01489,0,Yes,Yes,48,Month-to-month,DSL,Yes,No,Yes,Credit card,93.54,4539.27,No
CUST01490,0,Yes,No,60,Month-to-month,DSL,No,Yes,No,Mailed check,106.02,6347.52,No
CUST01491,1,Yes,No,66,Two year,DSL,No,No,No,Credit card,72.25,4675.85,No
CUST01492,0,Yes,Yes,5,Month-to-month,Fiber optic,Yes,No,No,Mailed check,98.52,474.03,Yes
CUST01493,0,No,Yes,8,Month-to-month,No,No,No,Yes,Bank transfer,48.27,458.93,Yes
CUST01494,0,Yes,No,5,Month-to-month,Fiber optic,Yes,Yes,Yes,Mailed check,73.22,415.09,No
CUST01495,0,Yes,Yes,72,One year,Fiber optic,No,Yes,No,Electronic check,53.21,3812.75,No
CUST01496,0,Yes,No,31,Month-to-month,No,No,No,Yes,Mailed check,60.25,1863.8,Yes
CUST01497,0,Yes,No,40,Two year,DSL,Yes,No,Yes,Mailed check,92.71,3714.79,No
CUST01498,1,No,No,7,Two year,No,Yes,No,Yes,Bank transfer,107.93,724.71,No
CUST01499,0,Yes,Yes,71,One year,Fiber optic,No,No,Yes,Electronic check,30.39,2129.88,No
CUST01500,0,Yes,No,49,One year,Fiber optic,Yes,No,Yes,Bank transfer,82.73,4021.33,No
CUST01501,1,Yes,Yes,61,Month-to-month,DSL,No,Yes,Yes,Credit card,77.38,4744.8,No
CUST01502,0,Yes,No,61,Month-to-month,Fiber optic,No,Yes,No,Credit card,30.08,1782.09,No
CUST01503,1,No,Yes,6,One year,DSL,Yes,Yes,No,Electronic check,39.61,309.75,No
CUST01504,0,No,No,3,Month-to-month,Fiber optic,No,No,Yes,Credit card,49.72,148.85,Yes
CUST01505,0,Yes,No,5,Month-to-month,DSL,No,Yes,No,Electronic check,35.03,119.86,Yes
CUST01506,0,No,No,57,One year,No,No,Yes,Yes,Mailed check,42.86,2494.32,No
CUST01507,0,Yes,No,21,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,45.3,1026.31,Yes
CUST01508,0,Yes,No,25,Two year,DSL,No,Yes,No,Mailed check,52.24,1463.06,No
CUST01509,0,Yes,No,2,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,94.44,257.42,Yes
CUST01510,0,No,No,40,One year,DSL,No,Yes,Yes,Credit card,76.34,3009.84,No
CUST01511,1,Yes,No,59,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,118.6,7007.9,No
CUST01512,1,No,No,13,One year,No,Yes,No,No,Bank transfer,60.3,910.34,No
CUST01513,1,Yes,Yes,11,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,94.89,1004.88,Yes
CUST01514,0,Yes,Yes,11,Month-to-month,DSL,No,No,Yes,Bank transfer,106.89,1112.29,Yes
CUST01515,0,No,No,12,Two year,Fiber optic,Yes,No,Yes,Electronic check,87.26,1027.62,Yes
CUST01516,0,No,No,24,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,60.01,1389.5,No
CUST01517,1,No,Yes,44,Month-to-month,No,Yes,Yes,Yes,Electronic check,94.87,4143.9,No
CUST01518,0,No,Yes,18,Month-to-month,DSL,Yes,No,Yes,Electronic check,38.77,664.8,No
CUST01519,0,Yes,No,54,One year,Fiber optic,No,Yes,No,Electronic check,51.41,2811.94,No
CUST01520,1,Yes,Yes,44,Month-to-month,Fiber optic,Yes,Yes,Yes,Mailed check,73.76,3180.61,No
CUST01521,0,Yes,Yes,7,Two year,DSL,Yes,No,Yes,Electronic check,76.69,543.37,No
CUST01522,0,Yes,No,52,Month-to-month,DSL,No,No,Yes,Credit card,20.26,1015.27,Yes
CUST01523,0,No,No,54,Month-to-month,Fiber optic,No,No,Yes,Electronic check,114.4,6205.1,No
CUST01524,0,No,Yes,31,One year,No,No,No,No,Mailed check,89.06,2793.8,Yes
CUST01525,0,No,No,50,One year,No,No,No,Yes,Credit card,68.56,3472.63,No
CUST01526,0,Yes,No,43,Two year,Fiber optic,Yes,Yes,No,Credit card,113.18,4911.36,No
CUST01527,0,No,No,69,Two year,Fiber optic,No,No,No,Mailed check,62.79,4301.45,No
CUST01528,0,No,Yes,17,Month-to-month,DSL,No,No,No,Credit card,118.0,2005.78,Yes
CUST01529,0,Yes,No,21,Month-to-month,No,No,Yes,Yes,Mailed check,70.25,1548.73,No
CUST01530,0,Yes,No,36,Month-to-month,No,No,No,No,Bank transfer,29.66,1089.86,No
CUST01531,0,No,No,55,One year,No,No,Yes,Yes,Bank transfer,96.01,5324.92,No
CUST01532,0,No,No,58,Two year,Fiber optic,Yes,Yes,Yes,Electronic check,87.25,4999.65,No
CUST01533,0,No,No,2,Month-to-month,DSL,No,No,Yes,Electronic check,96.84,241.36,Yes
CUST01534,0,Yes,No,27,Month-to-month,No,No,No,Yes,Electronic check,115.05,3012.05,Yes
CUST01535,0,Yes,No,34,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,97.2,3228.35,Yes
CUST01536,0,Yes,No,60,Two year,DSL,Yes,Yes,Yes,Mailed check,80.36,4776.63,No
CUST01537,0,Yes,No,53,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,105.45,5610.13,Yes
CUST01538,0,No,No,62,Month-to-month,DSL,Yes,No,No,Mailed check,86.67,5403.38,Yes
CUST01539,0,Yes,No,6,Month-to-month,DSL,Yes,No,Yes,Credit card,59.63,317.08,Yes
CUST01540,0,No,No,48,Two year,Fiber optic,No,No,Yes,Credit card,108.33,5103.6,No
CUST01541,1,No,Yes,30,One year,Fiber optic,No,Yes,No,Credit card,40.63,1266.57,No
CUST01542,0,Yes,Yes,57,One year,No,No,Yes,Yes,Credit card,90.89,5210.11,No
CUST01543,0,Yes,No,60,Month-to-month,DSL,No,No,No,Credit card,107.92,6496.59,No
CUST01544,0,No,No,23,Month-to-month,DSL,No,No,No,Bank transfer,92.59,2225.9,Yes
CUST01545,1,No,Yes,19,One year,DSL,No,Yes,Yes,Mailed check,89.12,1700.78,No
CUST01546,0,Yes,No,36,Two year,DSL,Yes,Yes,Yes,Credit card,94.77,3362.12,No
CUST01547,0,Yes,Yes,3,Month-to-month,DSL,No,No,No,Electronic check,65.44,262.76,Yes
CUST01548,0,No,No,19,Month-to-month,Fiber optic,No,No,No,Bank transfer,107.17,2015.86,No
CUST01549,0,No,Yes,59,Month-to-month,Fiber optic,Yes,No,No,Electronic check,38.75,2280.99,No
CUST01550,1,Yes,No,23,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer,30.99,685.95,No
CUST01551,0,No,No,49,Two year,No,No,No,No,Bank transfer,47.12,2267.26,No
CUST01552,0,No,No,48,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,72.22,3445.48,No
CUST01553,1,Yes,Yes,50,Month-to-month,DSL,Yes,No,Yes,Electronic check,70.08,3580.03,No
CUST01554,0,No,No,35,Month-to-month,DSL,No,No,Yes,Credit card,101.7,3506.17,Yes
CUST01555,0,Yes,No,65,Month-to-month,No,No,No,Yes,Electronic check,59.27,3906.03,Yes
CUST01556,0,Yes,No,33,Month-to-month,Fiber optic,No,No,No,Mailed check,67.4,2131.75,No
CUST01557,0,Yes,No,35,Month-to-month,No,Yes,No,No,Bank transfer,19.36,757.65,No
CUST01558,0,Yes,No,5,Month-to-month,No,Yes,No,No,Bank transfer,59.79,384.24,No
CUST01559,1,No,Yes,38,One year,No,No,No,Yes,Credit card,84.07,3143.47,Yes
CUST01560,0,No,Yes,41,Month-to-month,No,Yes,No,Yes,Bank transfer,19.58,806.73,No
CUST01561,0,Yes,No,57,Month-to-month,Fiber optic,No,No,No,Electronic check,46.65,2691.24,Yes
CUST01562,0,Yes,No,11,Two year,DSL,Yes,No,Yes,Bank transfer,39.21,401.1,No
CUST01563,0,No,No,2,One year,No,No,No,No,Bank transfer,22.28,138.7,No
CUST01564,0,Yes,No,17,One year,Fiber optic,No,No,No,Electronic check,66.88,1138.04,Yes
CUST01565,0,Yes,No,39,Month-to-month,DSL,Yes,No,No,Electronic check,36.54,1399.05,No
CUST01566,0,No,Yes,20,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,93.79,1879.74,Yes
CUST01567,1,No,No,14,Month-to-month,Fiber optic,Yes,No,No,Mailed check,104.49,1426.05,No
CUST01568,0,Yes,No,25,Month-to-month,No,Yes,No,No,Electronic check,73.65,1842.3,No
CUST01569,0,No,No,7,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,118.13,804.42,No
CUST01570,0,Yes,No,41,Two year,DSL,Yes,No,No,Mailed check,63.95,2583.0,No
CUST01571,0,No,Yes,43,Month-to-month,No,No,Yes,Yes,Credit card,70.36,3065.35,No
CUST01572,0,No,Yes,13,Month-to-month,No,Yes,Yes,Yes,Mailed check,118.9,,Yes
CUST01573,0,No,No,1,One year,Fiber optic,Yes,No,No,Credit card,41.62,129.76,Yes
CUST01574,0,No,No,36,Month-to-month,DSL,Yes,Yes,No,Mailed check,114.14,4120.56,No
CUST01575,0,Yes,No,68,One year,Fiber optic,No,Yes,No,Credit card,22.37,1613.52,No
CUST01576,0,Yes,No,37,One year,Fiber optic,No,Yes,Yes,Electronic check,63.53,2398.71,No
CUST01577,1,Yes,No,40,One year,DSL,Yes,Yes,Yes,Bank transfer,25.14,938.43,No
CUST01578,0,No,No,61,Two year,DSL,Yes,No,No,Bank transfer,92.38,5638.72,No
CUST01579,0,No,No,59,Month-to-month,Fiber optic,No,No,Yes,Credit card,80.06,4633.78,No
CUST01580,0,No,No,13,Month-to-month,Fiber optic,No,No,Yes,Electronic check,90.08,1125.86,Yes
CUST01581,0,No,No,1,Two year,Fiber optic,No,Yes,Yes,Credit card,56.2,49.36,Yes
CUST01582,0,Yes,No,69,One year,DSL,No,Yes,Yes,Credit card,55.69,3807.36,No
CUST01583,1,Yes,No,16,Month-to-month,Fiber optic,No,Yes,No,Electronic check,22.62,338.1,No
CUST01584,1,Yes,No,27,Two year,Fiber optic,Yes,No,No,Mailed check,53.69,1416.28,No
CUST01585,0,Yes,No,65,Month-to-month,DSL,Yes,No,Yes,Mailed check,112.79,7442.8,No
CUST01586,0,Yes,Yes,34,Two year,DSL,Yes,No,Yes,Electronic check,56.68,1933.06,No
CUST01587,0,No,No,4,Month-to-month,Fiber optic,No,No,Yes,Credit card,102.8,442.37,Yes
CUST01588,0,Yes,No,64,Month-to-month,No,No,No,Yes,Bank transfer,103.92,6648.29,Yes
CUST01589,0,No,No,39,Two year,Fiber optic,No,No,Yes,Credit card,56.07,2203.6,No
CUST01590,0,No,Yes,55,Month-to-month,DSL,Yes,No,Yes,Mailed check,82.46,4432.53,No
CUST01591,0,Yes,No,35,Month-to-month,DSL,No,Yes,No,Electronic check,27.73,1054.09,Yes
CUST01592,1,No,No,44,Month-to-month,No,No,Yes,No,Electronic check,28.58,1221.43,No
CUST01593,0,Yes,No,22,Two year,DSL,No,No,Yes,Electronic check,22.96,562.41,No
CUST01594,0,Yes,No,46,Two year,Fiber optic,Yes,No,No,Mailed check,77.26,3613.19,No
CUST01595,0,Yes,No,30,One year,Fiber optic,No,No,No,Credit card,61.46,1753.88,No
CUST01596,1,Yes,No,10,One year,DSL,Yes,No,Yes,Electronic check,73.9,741.8,Yes
CUST01597,0,No,Yes,9,Two year,No,No,Yes,Yes,Bank transfer,71.15,660.62,No
CUST01598,0,No,No,66,Month-to-month,Fiber optic,No,No,Yes,Electronic check,53.72,,No
CUST01599,0,Yes,No,13,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,87.1,1132.25,Yes
CUST01600,1,Yes,Yes,9,One year,DSL,No,Yes,No,Mailed check,95.37,836.54,Yes
CUST01601,0,Yes,No,0,Month-to-month,DSL,Yes,No,No,Bank transfer,19.49,0.0,No
CUST01602,0,No,No,4,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,39.14,209.46,Yes
CUST01603,0,Yes,No,19,Month-to-month,Fiber optic,Yes,Yes,No,Electronic check,90.75,1744.14,No
CUST01604,0,No,No,7,Month-to-month,DSL,No,No,No,Credit card,57.44,411.35,No
CUST01605,1,No,No,42,Two year,DSL,No,No,Yes,Electronic check,85.57,3513.88,No
